"","county_index","form","RSS","AIC","AIC_c","lambda","par_1","par_2","COUNTY","AIC_c_diff"
"450",225,"LOGNORMAL",0.0547296858563598,-121.080164990503,-120.534710445048,125.832858061916,1.23578858679859,NA,"San Mateo County, California",64.54143509377
"451",226,"ORTEGA",0.000682584819028236,-178.512169081576,-177.369311938719,2070.15491920655,0.623573937475863,0.396349502350569,"El Dorado County, California",32.952409248259
"452",226,"LOGNORMAL",0.00929027974657142,-144.962357235915,-144.41690269046,435.673186148551,1.09588907118248,NA,"El Dorado County, California",32.952409248259
"453",227,"ORTEGA",0.000906105973266405,-164.676097825991,-163.533240683134,807.280510687956,0.794888879552938,0.436785362186291,"Yolo County, California",7.58151336607102
"454",227,"LOGNORMAL",0.00428128817005045,-156.497181862518,-155.951727317063,522.457337014191,1.08702926680538,NA,"Yolo County, California",7.58151336607102
"455",228,"ORTEGA",0.000784167818818334,-147.849237666358,-146.586079771621,1500.82784632441,0.677489197900559,0.430564903497296,"Mendocino County, California",16.947951302854
"456",228,"LOGNORMAL",0.00589989870927814,-130.238128468767,-129.638128468767,573.587413908165,1.06422485993562,NA,"Mendocino County, California",16.947951302854
"457",229,"ORTEGA",0.00105854974214866,-174.92481685766,-173.781959714802,1741.2016533008,0.589931125139641,0.311607655985917,"Los Angeles County, California",47.159338661362
"458",229,"LOGNORMAL",0.0244852440294286,-127.168075598895,-126.62262105344,201.510134875441,1.23402508668409,NA,"Los Angeles County, California",47.159338661362
"459",230,"ORTEGA",0.000821111476972069,-164.320981633185,-163.178124490327,1013.64948425258,0.512346293986284,0.39638820245249,"Monterey County, California",27.527885022686
"460",230,"LOGNORMAL",0.0140182392232739,-136.195694013095,-135.650239467641,273.054391797245,1.02822507927955,NA,"Monterey County, California",27.527885022686
"461",231,"ORTEGA",0.000391385174501571,-158.181592210105,-156.981592210105,1345.01752177729,0.634516492675638,0.453872148153721,"Madera County, California",19.006406320736
"462",231,"LOGNORMAL",0.00554997670811543,-138.546614460798,-137.975185889369,492.012978047021,0.987977346620804,NA,"Madera County, California",19.006406320736
"463",232,"ORTEGA",0.00074414766107279,-151.774031089957,-150.51087319522,1827.95138290402,0.594668517586223,0.43031472933164,"Tehama County, California",21.823538169658
"464",232,"LOGNORMAL",0.00791656573224067,-129.287335025562,-128.687335025562,546.689283497255,1.03984898402433,NA,"Tehama County, California",21.823538169658
"465",233,"ORTEGA",0.0010089025113214,-176.31200940286,-175.169152260003,1744.9030331506,0.563428791767491,0.340080055672256,"Santa Barbara County, California",44.059246709402
"466",233,"LOGNORMAL",0.0193972117731196,-131.655360096056,-131.109905550601,246.38583768049,1.16653905873996,NA,"Santa Barbara County, California",44.059246709402
"467",234,"ORTEGA",0.000905291713572276,-181.202543726475,-180.059686583618,1755.54387765709,0.600915893682371,0.375538552676832,"Contra Costa County, California",35.426536522666
"468",234,"LOGNORMAL",0.0119628109596517,-145.178604606406,-144.633150060952,350.401077837803,1.12313733815322,NA,"Contra Costa County, California",35.426536522666
"469",235,"ORTEGA",0.000282553388743557,-147.609273039088,-146.275939705755,2424.95366173468,0.829083500853824,0.493650442425278,"Otero County, Colorado",10.832346301742
"470",235,"LOGNORMAL",0.00240725487514591,-136.075172351381,-135.443593404013,1176.02038591165,1.00119739918565,NA,"Otero County, Colorado",10.832346301742
"471",236,"ORTEGA",0.00130100014350368,-158.757452690661,-157.557452690661,1338.85113015863,0.523800083577435,0.413393145397518,"La Plata County, Colorado",28.413864401695
"472",236,"LOGNORMAL",0.011067686892199,-129.715016860395,-129.143588288966,324.132114498617,1.01085459297091,NA,"La Plata County, Colorado",28.413864401695
"473",237,"ORTEGA",0.00192073096060627,-137.735985298108,-136.402651964775,1563.24811157746,0.816147195085995,0.473320079473078,"Costilla County, Colorado",-2.14170748501499
"474",237,"LOGNORMAL",0.00170820275430778,-139.175938397158,-138.54435944979,1565.64085389006,1.04392925978992,NA,"Costilla County, Colorado",-2.14170748501499
"475",238,"ORTEGA",0.00175151504761998,-172.175047902399,-171.032190759542,1433.30220806015,0.460563610194588,0.325041037469591,"Routt County, Colorado",46.411123299498
"476",238,"LOGNORMAL",0.0325359998617222,-125.166522005498,-124.621067460044,179.700703683394,1.13875225346194,NA,"Routt County, Colorado",46.411123299498
"477",239,"ORTEGA",0.00173711461543548,-159.453959292376,-158.253959292376,1198.8566851633,0.464538243227132,0.420109997098741,"Ouray County, Colorado",28.156179819747
"478",239,"LOGNORMAL",0.0128543062691471,-130.669208044057,-130.097779472629,295.992865482444,0.969166688840635,NA,"Ouray County, Colorado",28.156179819747
"479",240,"ORTEGA",0.000434140004414619,-175.362760204007,-174.162760204007,3728.41061340075,0.69883333933576,0.505485966951056,"Delta County, Colorado",16.257556930465
"480",240,"LOGNORMAL",0.00240806116113186,-158.476631844971,-157.905203273542,1478.78718961443,0.942480712222277,NA,"Delta County, Colorado",16.257556930465
"481",241,"ORTEGA",0.00112131124958806,-150.922931500434,-149.659773605697,1348.71739143874,0.905492865696428,0.55562562551393,"Dolores County, Colorado",0.294367072746013
"482",241,"LOGNORMAL",0.000772465347302599,-149.965406532951,-149.365406532951,1148.3411555825,0.935629187959731,NA,"Dolores County, Colorado",0.294367072746013
"483",242,"ORTEGA",0.000927583225519764,-134.94683431367,-133.683676418933,726.188914918691,0.476227016952123,0.405842180552516,"Yuma County, Colorado",19.991711550731
"484",242,"LOGNORMAL",0.0142239192846861,-114.291964868202,-113.691964868202,255.79347888416,1.0196927677628,NA,"Yuma County, Colorado",19.991711550731
"485",243,"ORTEGA",0.00272390768258477,-133.272430415963,-132.009272521226,532.126166888137,0.402071413689712,0.357443946687759,"Cheyenne County, Colorado",25.179413613225
"486",243,"LOGNORMAL",0.031424599380905,-107.429858908001,-106.829858908001,150.765401219859,1.05108947394113,NA,"Cheyenne County, Colorado",25.179413613225
"487",244,"ORTEGA",0.00134509560641887,-138.550627122209,-137.287469227472,676.117779040322,0.617204389184745,0.419575134906398,"Bent County, Colorado",9.246773839643
"488",244,"LOGNORMAL",0.0108213924066306,-128.640695387829,-128.040695387829,396.002634348382,1.07827311294678,NA,"Bent County, Colorado",9.246773839643
"489",245,"ORTEGA",0.00114875041637727,-175.306307361661,-174.163450218804,1605.22393751747,0.437183114815073,0.252389299500431,"San Miguel County, Colorado",61.468681152745
"490",245,"LOGNORMAL",0.0633240807899045,-113.240223611514,-112.694769066059,117.189263886285,1.28299691185399,NA,"San Miguel County, Colorado",61.468681152745
"491",246,"ORTEGA",0.00106877143670132,-144.934786819917,-143.67162892518,958.311873753408,0.858932533186312,0.522800046961797,"Conejos County, Colorado",-1.48488052201702
"492",246,"LOGNORMAL",0.00164914942074068,-145.756509447197,-145.156509447197,906.28200778151,0.972012651340167,NA,"Conejos County, Colorado",-1.48488052201702
"493",247,"ORTEGA",0.00158557294597384,-151.375716804176,-150.112558909439,1649.48589542994,0.447455081933555,0.362226341357144,"Kit Carson County, Colorado",39.886283400072
"494",247,"LOGNORMAL",0.0218000569174447,-110.826275509367,-110.226275509367,200.260578188339,1.06568925318377,NA,"Kit Carson County, Colorado",39.886283400072
"495",248,"ORTEGA",0.000878726627121706,-142.06983004642,-140.806672151683,1077.61540708343,0.704784362593261,0.519910407094797,"Las Animas County, Colorado",5.52197405168798
"496",248,"LOGNORMAL",0.00251327942787966,-135.884698099995,-135.284698099995,715.352146781451,0.921551363199109,NA,"Las Animas County, Colorado",5.52197405168798
"497",249,"ORTEGA",0.0011176302485416,-161.523335989174,-160.323335989174,1621.66968970124,0.467048029013629,0.373986013807089,"Archuleta County, Colorado",39.163606671004
"498",249,"LOGNORMAL",0.0176749219490242,-121.731157889598,-121.15972931817,245.24004735917,1.05530086807941,NA,"Archuleta County, Colorado",39.163606671004
"499",250,"ORTEGA",0.000676483375622987,-151.535712677132,-150.272554782395,1622.73764720951,0.586915763236431,0.471172433087129,"Montrose County, Colorado",19.758249359298
"500",250,"LOGNORMAL",0.00560581089400141,-131.114305423097,-130.514305423097,528.887033836241,0.943719143372891,NA,"Montrose County, Colorado",19.758249359298
"501",251,"ORTEGA",0.000966230384398614,-133.418440771688,-132.085107438354,1092.08071954396,0.608080912595026,0.398640217618442,"Baca County, Colorado",21.704023087016
"502",251,"LOGNORMAL",0.0117113546601838,-111.012663298707,-110.381084351338,329.901277944929,1.09100118234839,NA,"Baca County, Colorado",21.704023087016
"503",252,"ORTEGA",0.000433277896399778,-162.74580456586,-161.54580456586,1707.6298090016,0.628047647187877,0.472606010454753,"Rio Grande County, Colorado",14.262918323253
"504",252,"LOGNORMAL",0.00450036225189903,-147.854314814035,-147.282886242607,765.219647060892,0.973179004102306,NA,"Rio Grande County, Colorado",14.262918323253
"505",253,"ORTEGA",0.000313929702328592,-141.366949479783,-140.103791585046,1096.6270059456,0.916046077369828,0.472492435542156,"Alamosa County, Colorado",6.60717709049499
"506",253,"LOGNORMAL",0.00287021420121182,-134.096614494551,-133.496614494551,700.457884759306,1.05599914116727,NA,"Alamosa County, Colorado",6.60717709049499
"507",254,"ORTEGA",0.000945326881078224,-152.345438503789,-151.082280609053,1750.00755504225,0.529741385361515,0.464517130432288,"Chaffee County, Colorado",23.724828419355
"508",254,"LOGNORMAL",0.00690732392353954,-127.957452189698,-127.357452189698,470.311946131426,0.932246415656898,NA,"Chaffee County, Colorado",23.724828419355
"509",255,"ORTEGA",0.00160637182478054,-161.271427311423,-160.071427311423,1488.8759752522,0.457164866513927,0.453595310130697,"Grand County, Colorado",27.747006860599
"510",255,"LOGNORMAL",0.0105186277386142,-132.895849022253,-132.324420450824,372.547327986273,0.908415590189555,NA,"Grand County, Colorado",27.747006860599
"511",256,"ORTEGA",0.000368970415927874,-181.531830466825,-180.331830466825,4449.87937676331,0.631920213154394,0.490509847684263,"El Paso County, Colorado",29.997969131294
"512",256,"LOGNORMAL",0.00330902907171718,-150.905289906959,-150.333861335531,903.42159357931,0.931742729780201,NA,"El Paso County, Colorado",29.997969131294
"513",257,"ORTEGA",0.00891751273273774,-119.760507995729,-118.427174662396,414.247004752768,0.269392589521449,0.174257626424674,"Custer County, Colorado",43.0282439368247
"514",257,"LOGNORMAL",0.368991632491942,-76.0305096729397,-75.3989307255713,32.844281462348,1.04573897884074,NA,"Custer County, Colorado",43.0282439368247
"515",258,"ORTEGA",0.000627733649032527,-154.860242680073,-153.597084785337,1987.84119627949,0.584218996916406,0.456433964771394,"Montezuma County, Colorado",23.277359295887
"516",258,"LOGNORMAL",0.00682783089826645,-130.91972548945,-130.31972548945,544.186205040751,0.974816644276009,NA,"Montezuma County, Colorado",23.277359295887
"517",259,"ORTEGA",0.000893425063980872,-175.292219409901,-174.149362267044,1884.99503370737,0.628786759705755,0.32934028407186,"Denver County, Colorado",44.37619708274
"518",259,"LOGNORMAL",0.0196968328616148,-130.318619729758,-129.773165184304,239.109330980666,1.216114304033,NA,"Denver County, Colorado",44.37619708274
"519",260,"ORTEGA",0.000901312816657112,-163.520821865703,-162.320821865703,1678.42999004126,0.583191736129721,0.496676526338583,"Gilpin County, Colorado",14.993411485102
"520",260,"LOGNORMAL",0.00426583485948664,-147.89883895203,-147.327410380601,729.610447189342,0.911898764255644,NA,"Gilpin County, Colorado",14.993411485102
"521",261,"ORTEGA",0.00054034072564481,-163.874926177756,-162.611768283019,3394.20185570011,0.764630150089848,0.528888460110055,"Lincoln County, Colorado",7.03073388305998
"522",261,"LOGNORMAL",0.00120650198186324,-156.181034399959,-155.581034399959,2051.37955031025,0.930399838854333,NA,"Lincoln County, Colorado",7.03073388305998
"523",262,"ORTEGA",0.000928472463786693,-149.535837434676,-148.272679539939,1500.58503454432,0.539540886465706,0.492915894720999,"Morgan County, Colorado",19.249648370041
"524",262,"LOGNORMAL",0.00473829072224854,-129.623031169898,-129.023031169898,500.174519414783,0.882717425938667,NA,"Morgan County, Colorado",19.249648370041
"525",263,"ORTEGA",0.000452461414536182,-161.691969730204,-160.428811835467,3123.11690289057,0.520520405247525,0.440338681779228,"Washington County, Colorado",34.767770252932
"526",263,"LOGNORMAL",0.0082187369012026,-126.261041582535,-125.661041582535,474.40034161764,0.974992605522149,NA,"Washington County, Colorado",34.767770252932
"527",264,"ORTEGA",0.000304360112694767,-165.226297525805,-163.963139631069,3975.25610454663,0.70095141958879,0.489502205151649,"Pueblo County, Colorado",25.533038271223
"528",264,"LOGNORMAL",0.00305282114575821,-139.030101359846,-138.430101359846,926.244539118672,0.958197993831899,NA,"Pueblo County, Colorado",25.533038271223
"529",265,"ORTEGA",0.001348185270272,-174.262197540922,-173.119340398065,1592.43713963507,0.509063038006636,0.373201190266385,"Arapahoe County, Colorado",39.373736084059
"530",265,"LOGNORMAL",0.0174626910465703,-134.291058859461,-133.745604314006,257.501518922372,1.06532474863647,NA,"Arapahoe County, Colorado",39.373736084059
"531",266,"ORTEGA",0.00197551619934557,-149.950162572066,-148.687004677329,1361.13151632513,0.495417441452035,0.37074047449236,"Gunnison County, Colorado",35.26535741944
"532",266,"LOGNORMAL",0.0191164411115661,-114.021647257889,-113.421647257889,218.014498570981,1.06738305222239,NA,"Gunnison County, Colorado",35.26535741944
"533",267,"ORTEGA",0.000744314674801985,-178.093180936001,-176.950323793144,2062.34225226696,0.566233897383192,0.459767524085419,"Jefferson County, Colorado",27.276041653836
"534",267,"LOGNORMAL",0.00601546531996587,-150.219736684762,-149.674282139308,532.749135502486,0.949255697494649,NA,"Jefferson County, Colorado",27.276041653836
"535",268,"ORTEGA",0.000686146163193269,-174.339802807368,-173.139802807368,3062.84547821587,0.629511605562133,0.456840531240695,"Larimer County, Colorado",30.940434659427
"536",268,"LOGNORMAL",0.00506678429954083,-142.770796719369,-142.199368147941,643.994134337197,0.981729045196924,NA,"Larimer County, Colorado",30.940434659427
"537",269,"ORTEGA",0.0011111680801993,-176.076430730573,-174.933573587715,1699.03018059752,0.641045905325988,0.355011576712861,"Boulder County, Colorado",38.309646156596
"538",269,"LOGNORMAL",0.014272819883641,-137.169381976573,-136.623927431119,289.82603000102,1.16594633132077,NA,"Boulder County, Colorado",38.309646156596
"539",270,"ORTEGA",0.00152764446220064,-148.98922682536,-147.726068930623,900.166324208685,0.649801763842251,0.558553622213958,"Rio Blanco County, Colorado",7.90649840774699
"540",270,"LOGNORMAL",0.00407850174406592,-140.419570522876,-139.819570522876,522.516057534047,0.834385941887275,NA,"Rio Blanco County, Colorado",7.90649840774699
"541",271,"ORTEGA",0.00133461679845252,-187.931417465559,-186.788560322702,2682.31685906643,0.393539137340477,0.326886378683757,"Eagle County, Colorado",61.878219110488
"542",271,"LOGNORMAL",0.0334111662885433,-125.455795757668,-124.910341212214,176.683164727635,1.08157505387096,NA,"Eagle County, Colorado",61.878219110488
"543",272,"ORTEGA",0.000705305997081886,-145.445197182511,-144.111863849178,2311.48745879768,0.816879810756128,0.523594105141556,"Crowley County, Colorado",7.393021087492
"544",272,"LOGNORMAL",0.00242162828199618,-137.350421709054,-136.718842761686,1342.95176164202,0.954757635747758,NA,"Crowley County, Colorado",7.393021087492
"545",273,"ORTEGA",0.00650512035212095,-132.27222545791,-131.009067563173,639.945264031681,0.459922619087303,0.329035603041161,"Logan County, Colorado",30.909537934496
"546",273,"LOGNORMAL",0.0345854238133345,-100.699529628677,-100.099529628677,122.424397529324,1.05469218438695,NA,"Logan County, Colorado",30.909537934496
"547",274,"ORTEGA",0.000474681997923271,-177.962315584526,-176.762315584526,3915.16663261039,0.603033901625602,0.557743980967082,"Adams County, Colorado",23.436005657006
"548",274,"LOGNORMAL",0.00208042451413884,-153.897738498948,-153.32630992752,1062.14248346167,0.8174778349445,NA,"Adams County, Colorado",23.436005657006
"549",275,"ORTEGA",0.00109399588407138,-178.687847998221,-177.544990855363,1917.92554448658,0.523119287196978,0.396585185123056,"Summit County, Colorado",37.600189645041
"550",275,"LOGNORMAL",0.0149718973063526,-140.490255755776,-139.944801210322,328.434269946164,1.04191384628033,NA,"Summit County, Colorado",37.600189645041
"551",276,"ORTEGA",0.00124063123035215,-180.20236263677,-179.059505493913,1460.25583889044,0.391053373311894,0.195295515329813,"Pitkin County, Colorado",71.810934521179
"552",276,"LOGNORMAL",0.234393599956345,-107.794025518189,-107.248570972734,56.3482081384212,1.15815495822848,NA,"Pitkin County, Colorado",71.810934521179
"553",277,"ORTEGA",0.000447900255886227,-142.384266300716,-141.121108405979,618.253308653509,0.546558409452032,0.469164201081912,"Fremont County, Colorado",10.032188733267
"554",277,"LOGNORMAL",0.00554066435083532,-131.688919672712,-131.088919672712,335.563933628559,0.932601128346924,NA,"Fremont County, Colorado",10.032188733267
"555",278,"ORTEGA",0.00351059273259763,-142.434881671498,-141.171723776761,1110.05961144492,0.655403376284019,0.4543109274146,"Huerfano County, Colorado",2.629130042816
"556",278,"LOGNORMAL",0.00604988146188621,-139.142593733945,-138.542593733945,882.732121355857,1.03762263230833,NA,"Huerfano County, Colorado",2.629130042816
"557",279,"ORTEGA",0.000613834985573847,-189.01314751324,-187.870290370383,2017.78673710853,0.559457987769967,0.51941331857307,"Elbert County, Colorado",18.603032264239
"558",279,"LOGNORMAL",0.00332021121636655,-169.812712651598,-169.267258106144,765.276360597131,0.857493765243687,NA,"Elbert County, Colorado",18.603032264239
"559",280,"ORTEGA",0.000345649750399026,-144.486535143495,-143.223377248758,1188.20123163229,0.669073787167468,0.453718913263455,"Prowers County, Colorado",15.228688987009
"560",280,"LOGNORMAL",0.00504212921769466,-128.594688261749,-127.994688261749,486.007436585752,1.00579498851488,NA,"Prowers County, Colorado",15.228688987009
"561",281,"ORTEGA",0.000870881612620733,-170.118032877526,-168.918032877526,2566.28262450441,0.637480280024161,0.453319966896527,"Mesa County, Colorado",29.811345472566
"562",281,"LOGNORMAL",0.00546894305218289,-139.678115976389,-139.10668740496,535.805834740384,0.983423234889667,NA,"Mesa County, Colorado",29.811345472566
"563",282,"ORTEGA",0.00421044928890703,-119.923912912285,-118.590579578951,498.371379802938,0.598654989430633,0.365517468590815,"Saguache County, Colorado",12.393702866097
"564",282,"LOGNORMAL",0.0172159200897157,-106.828455660222,-106.196876712854,251.631627975382,1.19797262274072,NA,"Saguache County, Colorado",12.393702866097
"565",283,"ORTEGA",0.00105302632630038,-165.473479645284,-164.330622502427,1007.08139809726,0.548986017898036,0.450557341310603,"Clear Creek County, Colorado",18.666511084895
"566",283,"LOGNORMAL",0.0080748926824008,-146.209565962987,-145.664111417532,403.691503581857,0.96006784554819,NA,"Clear Creek County, Colorado",18.666511084895
"567",284,"ORTEGA",0.00184119429645748,-182.339291104232,-181.196433961375,1723.69953869115,0.437003854513283,0.451559963198778,"Douglas County, Colorado",32.678866880754
"568",284,"LOGNORMAL",0.00933802515517478,-149.063021626076,-148.517567080621,380.433302193833,0.889983594182434,NA,"Douglas County, Colorado",32.678866880754
"569",285,"ORTEGA",0.00118332731251092,-152.713242443943,-151.513242443943,919.895801201875,0.617226794417258,0.432088245112687,"Phillips County, Colorado",16.666442958807
"570",285,"LOGNORMAL",0.0100576147932512,-135.418228056565,-134.846799485136,376.083945490526,1.02619216670859,NA,"Phillips County, Colorado",16.666442958807
"571",286,"ORTEGA",0.00369241139625659,-154.19172542042,-152.99172542042,1020.28721897691,0.419028062286505,0.371770008449184,"Garfield County, Colorado",34.886929970935
"572",286,"LOGNORMAL",0.022234226697749,-118.676224020913,-118.104795449485,182.499140076757,0.991457758095826,NA,"Garfield County, Colorado",34.886929970935
"573",287,"ORTEGA",0.0011661751474538,-147.850910657262,-146.650910657262,671.99363236228,0.504671470966555,0.49333328827093,"Park County, Colorado",10.324186442661
"574",287,"LOGNORMAL",0.00487789962358117,-136.898152786029,-136.326724214601,371.861875925692,0.87101712450144,NA,"Park County, Colorado",10.324186442661
"575",288,"ORTEGA",0.000627853199617172,-185.451108918733,-184.308251775876,2675.20092903083,0.577686762959674,0.506532960212166,"Broomfield County, Colorado",23.227924290355
"576",288,"LOGNORMAL",0.00373098630304095,-161.625782030976,-161.080327485521,809.498147213592,0.885020945627341,NA,"Broomfield County, Colorado",23.227924290355
"577",289,"ORTEGA",0.00144479587337079,-165.463604454784,-164.263604454784,1836.17772711195,0.577951966403668,0.507209044134625,"Teller County, Colorado",20.554145133083
"578",289,"LOGNORMAL",0.00378149699103861,-144.28088789313,-143.709459321701,597.261292204237,0.871378510482998,NA,"Teller County, Colorado",20.554145133083
"579",290,"ORTEGA",0.0013389270351415,-170.727920217141,-169.527920217141,2509.26140739245,0.593936547091799,0.490434296006165,"Weld County, Colorado",26.934069191845
"580",290,"LOGNORMAL",0.00434737203627977,-143.165279596725,-142.593851025296,596.872993905607,0.903299131074414,NA,"Weld County, Colorado",26.934069191845
"581",291,"ORTEGA",0.00125404718153837,-133.784579220026,-132.451245886693,1137.06162901572,0.575697060455307,0.449800839277589,"Sedgwick County, Colorado",17.090401183032
"582",291,"LOGNORMAL",0.00671328113566414,-115.992423651029,-115.360844703661,406.179511585888,0.978497382904981,NA,"Sedgwick County, Colorado",17.090401183032
"583",292,"ORTEGA",0.000935419624043711,-140.673606022259,-139.410448127522,862.292511895935,0.587496347053916,0.519909143848233,"Lake County, Colorado",7.48333604439497
"584",292,"LOGNORMAL",0.003367520135551,-132.527112083127,-131.927112083127,523.431780635025,0.87139996412211,NA,"Lake County, Colorado",7.48333604439497
"585",293,"ORTEGA",0.00130482093002052,-157.689087076333,-156.425929181596,1936.17408904362,0.668270968376481,0.545786195711788,"Moffat County, Colorado",17.441110818404
"586",293,"LOGNORMAL",0.00341941426170041,-139.584818363192,-138.984818363192,699.874248370869,0.851107475117273,NA,"Moffat County, Colorado",17.441110818404
"587",294,"ORTEGA",0.0012180730408483,-158.412773574467,-157.26991643161,555.923828962624,0.544748917040288,0.445128458093361,"New London County, Connecticut",12.783153439986
"588",294,"LOGNORMAL",0.00812196556327832,-145.032217537078,-144.486762991624,291.621645758582,0.960814907444766,NA,"New London County, Connecticut",12.783153439986
"589",295,"ORTEGA",0.00116062788682225,-185.593899496233,-184.451042353375,1341.89062111906,0.554785474823445,0.183673181725084,"Fairfield County, Connecticut",69.091457264113
"590",295,"LOGNORMAL",0.0970595025518856,-115.905039634717,-115.359585089262,87.4115293351451,1.4599015600417,NA,"Fairfield County, Connecticut",69.091457264113
"591",296,"ORTEGA",0.000887919705312322,-178.026678597444,-176.883821454586,1886.92488274256,0.66524338791722,0.398836464653631,"Hartford County, Connecticut",31.130254220939
"592",296,"LOGNORMAL",0.00929834509662888,-146.299021779101,-145.753567233647,428.824315597948,1.09992761826762,NA,"Hartford County, Connecticut",31.130254220939
"593",297,"ORTEGA",0.00163014280187209,-170.820081427672,-169.677224284814,1328.34034570891,0.515916902051867,0.39800847608302,"Litchfield County, Connecticut",32.374883107849
"594",297,"LOGNORMAL",0.014768038124395,-137.847795722419,-137.302341176965,292.029300870928,1.02454954730392,NA,"Litchfield County, Connecticut",32.374883107849
"595",298,"ORTEGA",0.0011476199066944,-175.761547571776,-174.618690428919,1564.76531704591,0.642296071493958,0.380427948713961,"New Haven County, Connecticut",33.291574060768
"596",298,"LOGNORMAL",0.012001005288207,-141.872570913605,-141.327116368151,326.281682476066,1.11321882513232,NA,"New Haven County, Connecticut",33.291574060768
"597",299,"ORTEGA",0.00104618141917471,-173.783442883678,-172.640585740821,1436.86556052349,0.574654946639065,0.490842496541427,"Tolland County, Connecticut",17.67723929853
"598",299,"LOGNORMAL",0.00486025714184782,-155.508800987745,-154.963346442291,580.868040883582,0.90538846246188,NA,"Tolland County, Connecticut",17.67723929853
"599",300,"ORTEGA",0.00106690870939326,-176.178938134679,-175.036080991822,1559.10873849593,0.585388931823815,0.443117490252623,"Middlesex County, Connecticut",24.641138140777
"600",300,"LOGNORMAL",0.00701724687027794,-150.9403973965,-150.394942851045,480.705288599171,0.987373679546742,NA,"Middlesex County, Connecticut",24.641138140777
"601",301,"ORTEGA",0.000669776521048706,-176.785425732676,-175.585425732676,3308.3673858359,0.659185075582728,0.529751784899488,"Windham County, Connecticut",22.600801968193
"602",301,"LOGNORMAL",0.00284070356280809,-153.556052335912,-152.984623764483,953.240064525205,0.878685948361956,NA,"Windham County, Connecticut",22.600801968193
"603",302,"ORTEGA",0.000789926051493849,-175.592476778311,-174.449619635454,1485.84253071298,0.606928874319038,0.437569855481971,"New Castle County, Delaware",24.36674655844
"604",302,"LOGNORMAL",0.00705869712610918,-150.628327622469,-150.082873077014,447.626095360765,1.00205988958038,NA,"New Castle County, Delaware",24.36674655844
"605",303,"ORTEGA",0.000709638200318711,-160.054451839307,-158.854451839307,1247.47789687284,0.540463774686074,0.447767769787988,"Sussex County, Delaware",21.475515248677
"606",303,"LOGNORMAL",0.00691064911585531,-137.950365162058,-137.37893659063,410.59069587417,0.962137902692668,NA,"Sussex County, Delaware",21.475515248677
"607",304,"ORTEGA",0.000382342704764761,-185.314759161309,-184.114759161309,4875.93043931068,0.665929666529882,0.555652907034658,"Kent County, Delaware",25.492445006729
"608",304,"LOGNORMAL",0.00221304510369907,-159.193742726009,-158.62231415458,1197.14367207722,0.845729674905738,NA,"Kent County, Delaware",25.492445006729
"609",305,"ORTEGA",0.000968072934343183,-173.425510869876,-172.282653727019,1424.89305552381,0.525446597833957,0.309189968707715,"St Johns County, Florida",45.841010987669
"610",305,"LOGNORMAL",0.0273291840525267,-126.987097284804,-126.44164273935,192.796083475799,1.22419906383882,NA,"St Johns County, Florida",45.841010987669
"611",306,"ORTEGA",0.0020778796591678,-129.447098674686,-128.113765341352,825.950706040805,0.828505570857771,0.501497748121493,"Hamilton County, Florida",-1.80595879423998
"612",306,"LOGNORMAL",0.00228270345379335,-130.551303082961,-129.919724135592,809.14232636678,1.00118504808335,NA,"Hamilton County, Florida",-1.80595879423998
"613",307,"ORTEGA",0.00242172847837904,-152.932676716673,-151.732676716673,1170.96946104612,0.407399250207895,0.359970351227306,"Flagler County, Florida",38.628345530956
"614",307,"LOGNORMAL",0.0318251541369759,-113.675759757145,-113.104331185717,184.526719646497,1.03584045820774,NA,"Flagler County, Florida",38.628345530956
"615",308,"ORTEGA",0.00116505326234244,-170.020463564977,-168.87760642212,1188.29641733049,0.470123731824207,0.234918389550982,"Martin County, Florida",54.448838500053
"616",308,"LOGNORMAL",0.0592273249692361,-114.974222467522,-114.428767922067,119.505189510044,1.40375947591489,NA,"Martin County, Florida",54.448838500053
"617",309,"ORTEGA",0.00111718857827396,-156.104011368785,-154.904011368785,1145.16918154917,0.46896332632094,0.300229335184965,"Lee County, Florida",42.925041334289
"618",309,"LOGNORMAL",0.035492324044592,-112.550398605924,-111.978970034496,159.074450916767,1.23315790560377,NA,"Lee County, Florida",42.925041334289
"619",310,"ORTEGA",0.000894343727131704,-154.184216815462,-152.921058920725,1909.52558550928,0.5613373669952,0.468510265827688,"Osceola County, Florida",24.677621942257
"620",310,"LOGNORMAL",0.00593495239554033,-128.843436978468,-128.243436978468,482.87903668048,0.930295646840619,NA,"Osceola County, Florida",24.677621942257
"621",311,"ORTEGA",0.00132109602518315,-146.207643087228,-144.944485192491,1262.85093104066,0.538646195204796,0.441854542216634,"Hernando County, Florida",19.936541505208
"622",311,"LOGNORMAL",0.0119931242636513,-125.607943687283,-125.007943687283,424.299686186733,0.989807171081123,NA,"Hernando County, Florida",19.936541505208
"623",312,"ORTEGA",0.00128317937748036,-131.880434223258,-130.547100889925,952.261117283778,0.607337089991697,0.468819326777196,"Gilchrist County, Florida",9.254719992563
"624",312,"LOGNORMAL",0.00520185635673307,-121.923959844731,-121.292380897362,523.019482519171,0.97408924352182,NA,"Gilchrist County, Florida",9.254719992563
"625",313,"ORTEGA",0.00087319101648992,-148.863197941688,-147.663197941688,1097.97604523854,0.523583940580282,0.431226839314862,"Lake County, Florida",23.055302873578
